"","song","mfcc.1","mfcc.2","mfcc.3","mfcc.4","mfcc.5","mfcc.6","mfcc.7","mfcc.8","mfcc.9","mfcc.10","mfcc.11","mfcc.12","Genre"
"1","1.mp3",170.799420414133,10.7751981701242,-8.91807187706483,12.674919863829,-10.2703360880074,14.5919919673841,-14.0957738579204,15.2720650926145,-13.2449041495487,11.1074747559619,-15.9296841728253,10.2921160854532,"pop"
"2","1.mp3",173.487270402091,10.8428422341154,-9.65650000533096,13.4853745117487,-12.9582162985542,14.2454149194702,-14.7956000707674,16.5690915194196,-12.9845811886784,12.7457837457399,-15.2973415304786,10.0388098000557,"pop"
"3","1.mp3",171.791573919332,11.0745182699569,-8.59521696015941,12.2822032616449,-13.4702914074816,15.0280985861966,-17.421390733217,13.3203747313034,-14.8590355387345,12.8228530613819,-16.97222849724,11.0239682400076,"pop"
"4","1.mp3",173.324066342758,9.37562644358993,-8.90936037244026,15.8777622226075,-16.2431736117565,14.7798935986346,-17.3613658685867,13.3391999536709,-16.4662983660323,14.223027365284,-17.0609223601003,13.6786239038483,"pop"
"5","1.mp3",172.809041597319,9.34765525212111,-9.29142366676307,15.493042161278,-14.084368779258,12.5457925334224,-16.0049190829977,11.8227699540445,-16.3894056531569,11.3057613548738,-17.3936318435727,10.09267542408,"pop"
"6","1.mp3",172.813754443078,10.4744301807896,-8.51558201690669,13.9374413099757,-15.2451676975393,12.6098368507242,-16.9654415410277,13.1749145838164,-14.0115012453606,13.0439657442531,-16.9130223922978,8.7911952848352,"pop"
"7","10.mp3",161.214889358366,23.7763471372941,-8.28927331832584,-0.98203960808512,-4.14039579271596,10.0268122924486,-5.46431601314175,7.78515245181852,-13.7394221742463,7.2786052180541,-9.75672397430898,11.4409300179016,"pop"
"8","10.mp3",179.494298535141,10.3823940151159,-8.89713438681655,9.43989290005338,-17.1162596889842,13.3661102295749,-20.580495907323,13.0468877883022,-16.9504503495656,9.39997485887687,-13.8739902752763,8.94646494550841,"pop"
"9","10.mp3",176.755818299242,11.0568392679604,-7.75653109572836,8.98097114046028,-14.7451548294117,13.0737862452003,-14.7424640424987,14.059275275479,-21.0605240855548,8.79712986179666,-9.63895274553999,13.2446047400353,"pop"
"10","10.mp3",181.491048104327,7.91272668152965,-4.30212372632054,5.11383598355243,-16.3142570476627,13.4894909830674,-14.1174887797203,9.30751809988471,-15.190067472847,5.34313317628762,-19.1974411236237,6.51741508811421,"pop"
"11","10.mp3",178.675631813895,12.2637858319841,-10.2017492380898,11.9556865049547,-18.5319889906101,15.8635732196941,-17.9848891499271,15.1387867658895,-18.8947128096305,14.0952449842379,-14.0544867484089,12.7208445650672,"pop"
"12","10.mp3",172.51630597827,11.9735199710165,-7.07282838296914,10.5276657601204,-17.1048637984091,15.9014885015683,-12.3322379577802,14.5958096579496,-19.4301726279764,15.3054594123702,-12.2171193820131,16.2680613857329,"pop"
"13","100.mp3",166.009161336231,10.1731486871214,-15.9275734082065,17.9637621843194,-16.1051393397229,19.9775782666732,-26.2246056540377,14.5342209191334,-8.14982392238266,10.1339685805735,-12.1599964597529,5.04890991757932,"pop"
"14","100.mp3",175.824524584428,11.2632802509604,-14.3735280322039,21.4392430749776,-23.0012668435695,19.3016709171617,-20.4102175363811,13.6572566508791,-11.4943216443121,13.1991809025116,-12.8600729451241,5.71165388746988,"pop"
"15","100.mp3",174.202148726027,12.2397947354619,-16.0490693564718,22.880310219693,-18.8372689873385,18.7069048104882,-18.4363569179976,14.892786567569,-13.1021615902208,8.32748936430571,-6.03895525362918,0.344822237559183,"pop"
"16","100.mp3",175.158188646795,12.4084608755491,-18.1341440241749,23.0019998974063,-18.9351215256137,19.6153073578417,-22.6713375917688,15.1032527738889,-15.4269808888568,9.99820206141477,-3.60569793746252,1.12356723972257,"pop"
"17","100.mp3",175.037562722755,14.5963199664643,-17.6793340232437,18.7630137501982,-20.1686547374319,16.192653159857,-21.3275637983544,17.3501253572978,-15.9610365850598,10.0868289519754,-5.31167904079989,3.90558806355088,"pop"
"18","100.mp3",176.195641149431,11.5351326008797,-17.054250615645,22.5816782708455,-22.2990165358881,19.7272478520013,-23.4087630703703,13.7522731133784,-14.9109281685965,9.80111479776032,-4.49954659149606,4.74821998569467,"pop"
"19","11.mp3",170.892474208569,4.25133276507053,-8.24186348304272,15.5852267887382,-11.6103079327041,14.8868442810114,-13.1711897530715,14.2882050593288,-13.3032751999962,18.7312317642534,-9.79050012361956,16.1038761721269,"pop"
"20","11.mp3",172.56594724377,2.94166263941606,-7.78089888942917,16.032056331317,-12.0752412227374,13.8090600618288,-11.2257716413343,12.8995770804053,-13.1951898098291,19.076829017512,-9.72848418003707,15.2752411266347,"pop"
"21","11.mp3",174.234638665146,5.97681117860457,-12.6630021939104,14.091637158067,-20.5669318548652,14.310442757873,-13.4761822669129,18.497183738298,-9.99628463074588,20.810537393492,-7.0576180923877,17.6331396974779,"pop"
"22","11.mp3",176.758011215934,2.01882622628065,-12.0463125587578,15.6680612467392,-13.5161669384285,15.4733291588778,-9.9324486117486,14.2444351017075,-9.11799248401296,16.8793458648167,-6.27060992889061,13.9718470732281,"pop"
"23","11.mp3",175.05078861622,4.32157671685784,-13.4006162295139,14.4845391887926,-16.5590656670568,16.8684028640142,-9.17676033858565,18.1503663291265,-9.58919642964078,20.2190678969099,-8.19767942214376,14.7237035747834,"pop"
"24","11.mp3",177.388687599103,3.30906117812077,-13.3690645511781,15.7056814717987,-15.0997659795779,17.6617616264763,-10.3784611505709,16.6588360363764,-9.13628384862275,19.5844983839124,-7.25270546368475,13.0076636175921,"pop"
"25","12.mp3",173.206106113758,14.4283630074134,-5.71138002004526,9.8922739720796,-16.0365490242666,13.1707342167915,-23.6000821693895,10.917843719013,-9.94016330507704,10.2398848751916,-12.6425619308969,14.5804767394891,"pop"
"26","12.mp3",178.12084785853,14.0361578180205,-9.49473633374274,10.4344423990182,-14.4293474740376,15.5573405680646,-18.8921113031497,6.9410865150384,-10.6677774825955,14.3526736025747,-9.83881538523723,14.7926939608444,"pop"
"27","12.mp3",181.542802806192,9.31860397637634,-10.8523418576303,13.8078472577111,-14.4748456271922,13.9770451768026,-14.2204363605131,12.5900887084727,-14.705092180122,13.3011840880259,-14.5136005230179,19.47847721752,"pop"
"28","12.mp3",182.726078848985,8.16726160796929,-7.50695563974034,9.13426177926727,-12.2086525437861,11.909487846439,-16.1273962001005,13.8565871236624,-12.0407688303791,10.3390043998007,-8.32781864637325,16.1162483668251,"pop"
"29","12.mp3",183.33039875712,9.51133493080684,-10.8533497707047,9.50983242132046,-11.1409186771993,13.0781188380147,-13.3216962550784,9.72567572927177,-11.8772501938721,11.7775072934754,-7.82943668217043,14.5408842082142,"pop"
"30","12.mp3",183.858919604689,9.80717274625983,-9.21695474340753,9.35551273651307,-15.1645325544759,8.24742066297439,-14.8349056108888,13.2476104817886,-10.2481081766147,14.3171914100483,-10.6878798194829,15.0676213051703,"pop"
"31","13.mp3",183.32648798739,9.65977647835402,-14.0989848342552,15.0912567864981,-17.3014766667728,13.7698785259185,-13.9857181828028,15.5004536560911,-13.9369357674577,14.4406080558286,-13.2727003363794,16.0529614512047,"pop"
"32","13.mp3",184.769646375195,7.81464673031817,-12.5576232349462,12.9662085184692,-15.7538144816275,11.766014933614,-12.7031584887081,14.6626522489006,-12.0335673613301,13.8270442662307,-11.1773092535096,15.1952497182031,"pop"
"33","13.mp3",188.107170570478,3.90795528387598,-10.0168693287271,12.1154076963011,-14.164755347948,12.3476376497643,-10.6443169679903,13.1119930079341,-10.1503684600067,11.6199503594934,-12.2846353119656,11.9693877306659,"pop"
"34","13.mp3",187.014659975958,5.94732481366277,-10.9206821474178,12.5074805170069,-15.955078449508,14.0825689229408,-14.5407936601657,15.3152879841666,-14.5156689317367,13.3880954198891,-15.3237510420742,15.6498204060785,"pop"
"35","13.mp3",184.392627148093,5.38095179829004,-9.26369636768698,11.3769514016222,-12.4600840748586,12.1348831088253,-11.8571650261634,16.8468569915871,-13.3094514760809,13.3672211076702,-13.2764512614737,11.9899160102212,"pop"
"36","13.mp3",186.739789687108,8.25419437907477,-13.1102740316914,11.4464128121487,-15.3332794966309,11.6035298856013,-12.509137705268,12.5222836339047,-10.9280837049359,11.8104707399862,-9.54000106805992,12.852626931264,"pop"
"37","14.mp3",165.243967709374,7.615990996625,-5.43626786703208,14.3880763571129,-12.1842161321566,19.3568103865115,-13.1885871335187,16.6145611094894,-14.8421219574869,15.4920089216902,-13.2240949047846,12.1232120432655,"pop"
"38","14.mp3",165.492093829614,7.84094495013469,-5.45472998307894,14.8180347956735,-11.4921727094975,18.9730062151112,-13.900997297653,17.0643928106658,-14.4404270430506,14.9864959016156,-14.0861025244955,12.1018250643084,"pop"
"39","14.mp3",166.884247246549,8.47086474041942,-6.76465978549233,13.740846280859,-10.2688204098756,20.4751153116798,-15.7312937133322,13.825861304563,-16.1488417267568,13.8090869525739,-16.4634228176079,9.15867774649727,"pop"
"40","14.mp3",168.35275154509,8.77722288275942,-4.47142027524588,17.2701861304748,-15.5734591337499,16.1626253055077,-15.7368256163497,14.142551731534,-15.1711562411978,14.9688211221118,-14.0772511018343,11.2993713717912,"pop"
"41","14.mp3",166.197706530134,8.25896734485957,-4.4704492208012,17.0393572975105,-11.6672961685964,17.3533588148949,-15.802877419865,15.0187691831309,-14.7970270692121,15.3718620590591,-14.3333931484294,12.4098101089095,"pop"
"42","14.mp3",167.340392421999,8.85444373224187,-5.64569023091578,15.6558867517726,-10.6803615828976,17.8972725734156,-16.5603476636505,15.2779259987679,-14.5125231286417,14.7613999358671,-14.5999083998458,12.8512355412302,"pop"
"43","15.mp3",169.169527503133,12.1243230058333,-13.1629877275857,13.4619260376882,-14.0134492708043,16.5889848435691,-7.51476989456774,12.2336400193812,-10.6345144000235,7.6658996380942,-15.125151419735,11.2942740950798,"pop"
"44","15.mp3",175.137505660217,6.4729561243944,-11.3245142048519,15.5511404422223,-18.4582607203003,21.0366510334155,-11.1970410795149,16.9469739837508,-18.5759780503326,13.2693935248547,-17.9206900845457,15.4407397061169,"pop"
"45","15.mp3",177.410612421734,7.35878710379057,-10.6874828040393,12.5164803794283,-15.5511868089822,14.8858187938801,-13.5522040638085,16.7507847136566,-16.6939121071722,14.4330482329701,-13.7301635295647,14.8852079452087,"pop"
"46","15.mp3",174.318045646109,8.5450519352453,-12.4197654900305,12.5299052971866,-15.4605757065773,16.2862257669947,-10.1589280083468,15.7717350807607,-14.3622951593552,9.53012717703983,-11.2085138415318,12.0698266502979,"pop"
"47","15.mp3",175.192171165947,9.563161070428,-14.1198333398894,12.5014961928303,-15.8233137205849,17.2775272109404,-12.4198477029934,16.7356480591717,-15.0305354563244,10.5580426435951,-13.6709652027718,15.2727741222906,"pop"
"48","15.mp3",174.492450917677,9.83393460880828,-11.1383508217447,13.6654803307424,-13.2368815182689,15.7774673445029,-15.1703295414605,15.4232062735437,-13.4264514926476,11.8125377543606,-11.4803912427137,12.6145123827963,"pop"
"49","16.mp3",165.808328165724,8.58484605801404,-10.8763812891019,11.187188588437,-23.7444952423853,11.951567094561,-30.5326334708771,11.0517553052743,-16.7485205558987,-2.03278201957271,-11.9258889988777,2.34624239881228,"pop"
"50","16.mp3",161.328277793867,10.9892868759413,-13.3389003129259,9.34515324981742,-20.5640103361954,13.896617888647,-24.7693150384521,8.47459594449873,-11.6671045979608,-0.242859371005888,-2.80576239409057,-3.32223229783355,"pop"
"51","16.mp3",171.908055099386,5.24790193581837,-16.8906329560102,20.6549930264864,-12.2162563488429,15.7249495665952,-10.9822407318517,15.6372420033731,-10.8312790153113,13.1686919815563,-6.98084920662189,16.1605425007565,"pop"
"52","16.mp3",172.779009469951,6.09700430240377,-16.7527813952874,20.420346019761,-13.3280820924203,13.9515181333123,-13.4658635836874,13.6702071814675,-11.5570158595158,13.9502423711646,-5.39632021460468,19.0229818385617,"pop"
"53","16.mp3",172.764116422817,6.1997508532705,-16.8177190391244,20.5849329767494,-12.7755188343555,14.6803290156906,-12.6981704035689,13.8965623919312,-12.5026004305621,12.1254958808,-7.53043106864207,16.7026240391513,"pop"
"54","16.mp3",175.782414983335,7.10833470589537,-14.5802177611699,20.4660394514558,-15.6246724537394,15.407420985123,-17.9314446912386,15.0975049437294,-14.1058760140239,11.1304837530624,-7.41801848542984,13.4437952817786,"pop"
"55","17.mp3",153.066071543153,16.9812356674605,-1.6588907798739,9.31750443765451,-8.25552929093389,10.230025030725,-10.2607170398726,5.31689961710417,-10.4270940359468,9.19164231394622,-6.63827339853588,8.74671175121168,"pop"
"56","17.mp3",159.801165162582,14.9869268468206,-1.94144682236548,9.60401506149419,-11.5601501525938,11.3308662124597,-9.53797728531357,8.27862407291685,-13.195527997728,9.83775321661121,-11.9030622806052,10.6296186977437,"pop"
"57","17.mp3",161.030602289389,14.9951852876994,-1.89237497537377,10.4902329982931,-9.87877892407896,11.9381029946787,-9.38651872826867,9.2573405390842,-12.1993775919686,9.06311324813581,-11.4463837228334,9.70579713715002,"pop"
"58","17.mp3",159.677362261942,17.5474715510036,-1.76388036329313,10.3273147105571,-9.59214669436107,13.6157687185055,-8.55996837782008,11.9390875300596,-10.0081468310945,9.62390071870226,-9.11233144116873,8.94798444426035,"pop"
"59","17.mp3",171.177763092682,6.56900976943653,-0.949421196843706,16.4203853966421,-16.7740440352685,18.3773279299555,-9.53959022072308,11.4768320719605,-17.1878253237293,13.0897695005696,-15.3695864286789,8.49638696413922,"pop"
"60","17.mp3",174.154782915618,2.36750301269371,-2.52776255172981,15.9906647728033,-20.3540161392944,18.8528589170601,-13.835438724029,19.7043499626611,-16.926191631459,17.601416323965,-16.884538437545,12.6644111952963,"pop"
"61","18.mp3",157.579662322247,12.574323949305,-8.44856213079013,12.8844014019984,-33.2383540379381,22.1704092596571,-14.0487677446769,-0.717684562559768,-9.43122820984646,8.84888688600294,-7.63070156765632,-11.3279570977126,"pop"
"62","18.mp3",157.446282870472,8.14324686303867,-8.62699553442392,19.5534550802497,-28.6452615511614,6.29114548572054,-14.0483652927157,10.8538325015687,-11.4714577832294,5.66004351234917,-3.24780165819787,-7.74785807736987,"pop"
"63","18.mp3",165.859992450924,11.8030213128457,-15.639424089201,21.3534582164319,-14.6211895153981,8.34966947885721,-4.95512348182234,10.5444755588358,-1.0834645973581,14.6217664017329,-7.0818609527217,14.0357632207185,"pop"
"64","18.mp3",163.326660088742,16.081469301404,-13.0165791572514,11.6869890455694,-10.5480392559069,5.44221376925613,-11.8773827923547,13.8416465524263,-9.06702908742291,11.7417397807974,-5.62644397791501,8.33613857381825,"pop"
"65","18.mp3",171.33217171781,11.4393890865343,-11.1541005186533,16.266041981051,-16.2794818707936,13.1896841352128,-17.1808499735551,14.667385784514,-11.4376900991113,13.5991182579938,-8.82251696768246,10.3635815530486,"pop"
"66","18.mp3",173.703704078695,10.8838847826991,-12.4399021148318,15.1267783502034,-19.3341126534518,13.8403425642177,-15.3222926927725,16.4973403824339,-11.9201765086092,12.5528988580842,-10.5861848492662,11.2101896261514,"pop"
"67","19.mp3",130.700216219722,15.1270481661644,-2.09289351102908,4.46256628709924,-10.3598599328023,-7.55744657364808,-17.9639758380985,-1.08880002104334,-14.8653650082999,-0.655967541242696,-7.08759122451507,1.41744265934994,"pop"
"68","19.mp3",142.079918498742,16.03453726938,-3.73494337808709,7.81989096553881,-10.8179262257794,-2.89428496448809,-19.0561039893589,2.30375872709645,-13.1441086704391,2.87698257150316,-7.79633065591913,3.23525217204689,"pop"
"69","19.mp3",151.33504908654,13.2463744140978,-10.1620788479495,6.40774172038688,-13.4554592660584,3.30996946577782,-13.9272298765496,5.83651407829257,-13.1703065523385,8.14056548605177,-11.9346848851625,6.58852234542853,"pop"
"70","19.mp3",151.101753511339,12.5137414443369,-9.17482646169055,4.91511115053649,-12.6595689739123,5.65470908120622,-15.8378962839379,5.89039157640625,-15.7587068664209,7.78402096460289,-8.68813966842556,8.66718354594172,"pop"
"71","19.mp3",150.734198082127,16.253444210203,-7.91572565575348,3.99475240690476,-15.066995507328,0.16056529099113,-16.4425224402792,0.170671669761349,-14.2085398441374,10.5418538817698,-9.69263127936219,6.8417933557824,"pop"
"72","19.mp3",148.28796960119,15.6328855611939,-10.7006385664744,3.95821596834474,-10.6492730887857,3.18252041064235,-13.4154539450098,0.900408606116065,-14.5381671173052,7.12497094269853,-10.9310965621629,5.23078273850012,"pop"
"73","2.mp3",175.524489891342,5.33080231237861,-6.09035118714233,14.5824207115855,-14.0962920773252,19.6262267729772,-18.6293551434151,14.6042392312705,-15.2957039478106,15.2680307326826,-11.550123976662,16.1272451715135,"pop"
"74","2.mp3",175.16149300588,6.73214426412649,-7.11989378930726,15.3362551069386,-10.5638284237291,15.0715975133375,-20.1954017578538,16.8670538660451,-14.9543526195228,17.6250239066207,-13.69414025679,16.3187555309708,"pop"
"75","2.mp3",180.483117586257,2.66820072134239,-5.92219885890968,17.0625574816263,-15.1997437888388,18.0500564333034,-19.5741413280476,15.710404850252,-15.2274241041539,15.8333098469007,-14.1299519190226,16.7892185919828,"pop"
"76","2.mp3",181.667030957826,6.11699073542771,-8.02358578708854,14.1014230646078,-15.4150400909309,13.5156853100896,-17.467884992944,16.4801107681702,-15.4531186586904,13.4575599065785,-15.035529088523,15.3076755616906,"pop"
"77","2.mp3",184.654761532067,2.68940972563428,-6.12009764296299,12.1448660295664,-15.8277036658327,13.3215459640282,-13.5842741200415,15.3761629536882,-10.7898684914211,7.34641285928899,-11.8072708804446,13.6490983046001,"pop"
"78","2.mp3",179.54390325468,4.50571575455926,-4.92265646876385,12.6995034502077,-18.711942219214,15.6772398676121,-16.8855372675196,18.1117148424049,-13.2231169351302,14.7532632974097,-12.5651801352812,15.5549365704047,"pop"
"79","20.mp3",156.297793189123,10.48403811156,-14.9817026223207,7.5760643009052,-3.9315145635029,9.14013543300722,-22.4307149373589,11.2632213532163,-8.00627424958805,7.03589030965997,-12.7150263476461,6.2317768996033,"pop"
"80","20.mp3",154.490919217947,10.5346164478501,-12.9272337318192,1.57665401272858,-9.95878339495189,7.75965661737536,-16.5133450207732,14.2664087532953,-12.8871289287427,6.09076954968228,-4.79856989282617,13.2009852223566,"pop"
"81","20.mp3",161.971411440731,11.004827225895,-13.490156631553,3.54084950997721,-11.171923198039,9.8817792905895,-15.0306340075479,14.1406041915395,-15.152034917474,5.73952711616191,-3.76312776615393,14.5534220311108,"pop"
"82","20.mp3",163.062311102743,12.3926262734851,-10.6655423926915,5.84048459101748,-18.6574761559776,13.5719765637688,-15.1552953979096,13.7796389840869,-14.4215129215849,1.39450601053897,-9.19202610325394,16.0393165357593,"pop"
"83","20.mp3",164.054454584463,14.2426303337861,-15.6309219239961,8.52241616271652,-3.88407231894923,12.3598866385606,-24.1181661794466,12.0875381594975,-9.13610408969439,2.38645980794223,-8.00302357805464,6.60374953006768,"pop"
"84","20.mp3",164.258530235124,18.0476870021308,-15.2743304950366,3.39278424719333,-9.27159347237663,11.8573387718651,-16.5858675892451,13.7956606915912,-5.69096781379497,3.874918690984,-0.934984970557564,15.740327399484,"pop"
"85","21.mp3",180.797011900331,6.72436222823743,-17.2862673944904,16.9975744646341,-20.5461910472664,13.4050981018702,-18.9053541958962,15.4023975275157,-13.8803249901202,17.9870402875991,-12.3612637834321,14.4294121309426,"pop"
"86","21.mp3",183.360577417577,6.08512724382926,-16.3661664224649,18.8099948526542,-18.9840500903108,17.8078629588482,-15.9673023196747,17.6305770085425,-14.5347544100277,19.1096465978721,-14.5568704071371,16.5107742904453,"pop"
"87","21.mp3",182.407987691875,7.36460804151757,-15.8861523138847,17.773324021361,-20.1130363402972,16.4799865146951,-14.1045077231077,20.9093605214969,-13.3560813379059,16.3672162995083,-17.436235070015,13.5509685705528,"pop"
"88","21.mp3",183.194567533101,6.45415138088292,-16.4182107652773,18.2910449765407,-20.6605233237038,18.0242327188535,-14.1712113713246,20.7207850917786,-13.4514331982156,18.3370049711392,-16.4512759468428,15.1712650864098,"pop"
"89","21.mp3",186.529913306688,5.16275269508781,-17.1272426256393,17.5478788155564,-19.6396236438369,21.9418904149506,-19.648098024657,17.6797315292519,-14.1463419699893,17.8799348255552,-16.7020101924119,16.6950247792717,"pop"
"90","21.mp3",185.919033819794,5.46870238200533,-15.6173088180542,14.9455971697656,-16.9246211738674,18.0718196478159,-16.7925717909492,16.3127115674525,-13.2469736090575,15.1062235527933,-13.8104513965757,14.370665553438,"pop"
"91","22.mp3",161.335354307219,13.9231313007634,-7.08190811383554,14.6342180309693,-13.4372020780011,7.45578212544623,-17.305499694817,12.6142900877513,-17.0353035233489,8.38598873253519,-9.95025652555508,4.77341447296348,"pop"
"92","22.mp3",162.735617749182,12.8657176597063,-5.80851840211471,14.2608452384968,-15.9422797048698,6.43680861077725,-18.6491533730912,8.5831070659291,-13.5576943718884,7.46587858056208,-11.8905031346935,8.11125555365407,"pop"
"93","22.mp3",168.626975092373,10.4228247057782,-4.59633883876776,15.3216788094194,-17.5926859990735,11.7092207709223,-18.3978579455409,16.2902953227305,-14.0350867336742,11.8719183403271,-14.6316738924293,16.2773583317106,"pop"
"94","22.mp3",170.343002144047,11.0433070327049,-4.8222961089002,16.1598499272573,-14.3258105819702,13.0817734913206,-16.9316705261546,12.635758681385,-14.4451859639077,12.2088566155757,-12.0086912167161,14.7419078349401,"pop"
"95","22.mp3",170.408035728049,9.31107575141099,-4.75478914811735,13.7816334173103,-12.8626179884597,11.4483898249134,-16.1849498675767,12.5605071174557,-9.60520671889413,14.6237312862806,-8.97429384004952,13.6731180697276,"pop"
"96","22.mp3",169.911613627527,10.2025764894978,-5.99072171888388,15.0323985914381,-13.5237887834507,14.4779785221846,-16.0283822198835,14.1110136673289,-10.9625528748664,14.1167063609998,-12.9433195138658,11.7700580960987,"pop"
"97","23.mp3",159.882657375021,-1.72819532630255,-25.0634575382687,9.7562498857243,-21.352825669135,13.0080149671343,-22.5093036738345,16.2630555082085,-15.3071061087496,12.7072316659553,-7.8905299268006,8.9979204291356,"pop"
"98","23.mp3",170.627723950711,8.63682256910726,-13.8165451808112,15.0054939473619,-15.3888329293704,16.7442568264022,-16.3812812256297,20.5527111317306,-13.3783390662574,14.9734459876559,-9.94323123865871,10.7315811447444,"pop"
"99","23.mp3",171.200678670091,8.71973420945153,-12.995425033227,15.1111562511526,-15.2982915410867,16.1612289866067,-16.5482356261575,20.5662028541012,-13.4835691072247,15.7284489281351,-10.2912997951877,11.2276450958408,"pop"
"100","23.mp3",171.409432029067,9.0240748477432,-13.279743610508,14.7015558229831,-15.2116318669617,16.9233074610662,-16.3377108181527,20.1950985387333,-14.0139060548445,15.4306466722665,-9.85586806534337,10.7606161552863,"pop"
"101","23.mp3",169.765166645748,5.35673576420946,-6.79983752841321,11.5758493064046,-10.4583593518163,12.4216312413672,-15.1433018426195,16.7444936538477,-14.6200669109242,16.8248535595368,-11.3359076972351,12.9536556981716,"pop"
"102","23.mp3",177.022554763049,3.32683784591647,-5.74668005570211,7.77594925556993,-9.69307599049343,11.281918923642,-13.9637495304689,15.2668068006775,-12.8200744694274,12.7797234505753,-9.18366344239416,11.192313154396,"pop"
"103","24.mp3",121.579038083469,23.0027558314727,-8.44678144238071,-1.02768806850752,-2.14766597897185,-11.5929158435233,-13.0843902989544,-15.0438088447675,-12.154412404521,-10.1144975740717,-4.06597485313677,-2.41876407070356,"pop"
"104","24.mp3",148.033327765321,17.3035834793123,-3.43071478200243,5.73693340154537,-13.8328036319351,1.09971754734964,-21.0300115715243,0.337262420060303,-15.7681536786133,2.19542383294255,-12.7273054910845,1.52411914953708,"pop"
